filename,class,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_1_mean,delta_1_std,delta_2_mean,delta_2_std,delta_3_mean,delta_3_std,delta_4_mean,delta_4_std,delta_5_mean,delta_5_std,delta_6_mean,delta_6_std,delta_7_mean,delta_7_std,delta_8_mean,delta_8_std,delta_9_mean,delta_9_std,delta_10_mean,delta_10_std,delta_11_mean,delta_11_std,delta_12_mean,delta_12_std,delta_13_mean,delta_13_std,delta2_1_mean,delta2_1_std,delta2_2_mean,delta2_2_std,delta2_3_mean,delta2_3_std,delta2_4_mean,delta2_4_std,delta2_5_mean,delta2_5_std,delta2_6_mean,delta2_6_std,delta2_7_mean,delta2_7_std,delta2_8_mean,delta2_8_std,delta2_9_mean,delta2_9_std,delta2_10_mean,delta2_10_std,delta2_11_mean,delta2_11_std,delta2_12_mean,delta2_12_std,delta2_13_mean,delta2_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std
2-43806-A-42.wav,siren,-134.468,68.006676,41.340485,14.895807,-2.301832,6.8745294,3.855203,7.1150184,7.530407,12.163296,23.072376,13.327499,-1.4289857,13.793116,4.6604195,13.247695,0.40920067,12.102496,12.428628,12.5493145,0.7416026,13.279465,7.3527675,13.680475,4.6027327,11.41713,-1.5435846,6.952614,-0.34108263,1.4182495,0.10847527,1.1153626,-0.107724816,0.8467523,-0.13122152,1.1309426,-0.15516756,1.3378701,-0.0084677655,1.5440015,-0.012271629,1.4343375,0.09996733,1.3371543,-0.033879917,1.3041168,-0.06272782,1.6009151,0.00036966725,2.0914233,0.077387005,1.9048364,-0.043947726,3.2270398,0.0034220112,0.8894765,-0.025451833,0.7407694,-0.02705365,0.6492731,-0.009946424,0.56082565,0.009452115,0.5395985,0.030091917,0.5864486,0.027674269,0.6671528,0.0014279124,0.4446698,-0.012703734,0.56888264,0.026589224,0.63038576,0.052839484,0.85894614,-0.0655867,0.8656805,1503.3516297218603,498.7349514431393,1442.689526243644,462.5996018254446,2944.3670382165606,1157.9800406821091,0.14673318073248406,0.05717973776876836,0.14973553,0.08004242
2-70052-A-42.wav,siren,-52.619602,18.808678,25.08431,5.3199034,-51.474842,4.240355,-12.326539,5.866461,-11.623364,7.3566227,12.688195,9.4928875,13.565137,10.408301,-6.054017,8.19238,-9.493057,6.4778814,-3.0044105,5.6025267,6.0978713,6.064443,15.462439,8.421845,-7.619268,6.798757,-0.31838444,1.9225148,-0.0006108861,0.82599664,-0.0571181,0.6776374,-0.10499349,0.86216927,-0.003309224,1.063763,0.051149655,1.0542883,0.03323665,1.3645273,-0.01676707,1.3394529,0.047887422,0.96786803,0.1389486,1.121632,0.10190337,1.3206743,0.01235903,1.7328734,-0.119477585,1.4938208,0.070807084,1.19322,0.016712718,0.4618101,0.030791808,0.49624506,-0.030456655,0.440146,-0.010007752,0.52472013,0.01402509,0.4536315,0.0461158,0.5961722,0.060375694,0.6818211,0.03407389,0.55226994,-0.024059882,0.52630246,-0.036255613,0.64828825,-0.053394597,0.9071977,-0.0145141855,0.8260349,1843.1125825201877,137.5581273472889,1284.5019275176705,94.01057734832544,3111.763535031847,308.1916666938123,0.15358777866242038,0.014930240972222421,0.40056157,0.05386648
2-70052-B-42.wav,siren,-130.96104,114.88469,23.42307,13.685868,-39.29733,21.764618,-6.628635,5.891347,-6.8280883,7.2764297,9.255871,9.426699,9.522781,10.146356,-2.0959232,7.0762315,-5.001186,5.9266095,-0.37590033,5.711272,2.8844173,5.810225,8.4885235,10.866437,-2.1568756,6.447458,-1.7298745,5.481307,-0.14273578,1.0020031,0.32135805,1.4214311,0.09800629,0.5554972,0.05439389,0.9118695,-0.16143745,1.1819993,-0.117686495,1.1389279,0.012263095,1.0916897,0.08541724,0.80161077,0.029363463,1.0133164,-0.042256795,0.8590337,-0.104419656,1.902756,0.021579184,1.270267,0.019172853,1.7196133,0.012462297,0.47088248,0.008285281,0.6318304,-0.021681014,0.4033409,-0.02174939,0.38079745,-0.013053738,0.485151,-0.008538774,0.539882,-0.008795929,0.47799936,0.016167533,0.3701158,0.004128151,0.48017988,-0.016968114,0.39392474,-0.014317366,0.58337504,0.0069461544,0.43728456,1443.395820913486,780.4753543852888,1002.8896722865659,545.0144606603061,2361.9625796178343,1310.9468260404792,0.12460813097133758,0.06787308370779403,0.21880455,0.1552273
2-70936-A-42.wav,siren,-154.76291,21.976954,-31.988764,13.336317,-45.040176,4.684556,-36.17812,16.012018,-36.55238,12.314769,-11.813498,24.948156,10.584332,22.303812,27.196354,13.400663,-3.5664778,24.685165,-2.1987903,23.261116,1.8431035,22.350933,10.703144,22.817495,-3.6491811,18.505724,-0.15517402,1.9142816,-0.12368006,1.1447431,-0.112262994,0.7348366,-0.0828124,1.3478826,0.040594745,1.1826906,0.109722,1.4694945,0.080626205,1.6395706,0.032869376,1.4984528,-0.05259514,1.6648176,0.020956464,1.7502449,0.14512013,2.0010247,0.11638561,2.2484474,-0.15258075,2.045748,0.34280926,1.3600978,0.17941576,0.80716866,0.064521514,0.49779502,0.078494124,0.60377187,0.09402763,0.60770506,0.0752113,0.6070493,-0.0029560989,0.5608802,-0.10103494,0.68792844,-0.028421387,0.6443662,0.06471351,0.69596213,-0.016460828,0.60166836,-0.026860304,0.69609135,-0.057445563,0.71652883,1766.6415598242793,126.23247522040981,1406.626707948169,87.41074701624142,2796.875,434.08156071584426,0.14510350318471338,0.03682857717188601,0.35082522,0.06559834
2-70938-A-42.wav,siren,-187.97868,111.1029,-4.4777303,19.711472,-33.865734,23.716143,-4.242561,5.7328844,-21.849403,20.519016,-14.220617,12.167971,-21.365719,14.829535,-11.551882,11.992684,-5.6180997,10.971064,2.523369,9.975462,2.6571887,9.048792,1.3122251,13.636385,-0.99514365,14.987871,-1.8209059,3.2694669,-0.07987524,1.4612716,0.36235085,0.9194875,-0.05672352,0.7433559,0.06451044,1.2075666,-0.058516666,1.3000877,0.12756538,0.8086144,0.19027779,1.1164564,0.23755257,1.2817613,0.14348884,1.01291,0.06346586,0.8656675,-0.06514771,1.4452406,-0.03057279,1.4884647,-0.036041666,1.1371826,0.07219444,0.5588949,0.058583412,0.5312973,0.021339167,0.30513486,0.03994433,0.3890476,0.08280278,0.53788334,0.12145419,0.7421574,0.08262997,0.7875554,0.0030816447,0.53459376,-0.043577753,0.42361405,-0.05977983,0.47672933,-0.065253004,0.6618632,-0.026154967,0.544953,1659.9748137549532,863.4933233088414,1186.8122623327044,615.5691889820374,2930.334394904459,1546.6326999781916,0.11314440684713375,0.07524513457785864,0.15304293,0.15625393
2-70939-A-42.wav,siren,-102.83621,18.353924,-37.4682,9.54729,-87.65102,8.135313,-43.9086,5.6760683,-41.278732,9.316389,11.665826,17.012146,25.65707,9.801382,7.874894,15.292821,-3.7063868,10.996041,7.578352,11.60876,9.767462,14.283564,-5.965171,15.094632,-14.575387,11.660657,-0.16351466,4.532417,-0.06598271,1.7159634,0.08237811,1.6807424,0.019919705,1.0315195,0.054728612,2.2343352,0.16532658,4.1775846,0.11041913,1.5198885,-0.032825593,3.9578574,-0.12118579,2.270382,-0.09356005,2.2157326,-0.021395802,3.1948502,0.093306765,2.0472946,0.039216798,2.0862415,0.42084527,3.8011737,0.25652856,1.3637972,0.08462031,1.2931038,0.15668714,0.8954751,-0.08787479,1.8004643,-0.24210435,3.3522215,-0.033052195,1.0881989,0.23198041,3.25279,0.049528457,1.7403867,-0.1782183,1.8369226,-0.23454979,2.7116392,0.16131213,1.561637,0.16980909,1.8499047,1994.4081758554141,39.39685332843886,1316.1097118258642,38.83493985234303,3385.4498407643314,251.38566854753137,0.14719347133757962,0.017495552679769384,0.4190753,0.062044423
2-72688-A-42.wav,siren,-104.520325,28.252462,72.84974,18.61752,-28.36302,12.3113365,22.157055,6.6185665,-18.715067,9.428412,-10.651079,5.151206,-17.220839,7.085086,-1.8001401,4.6441836,-0.853302,4.684114,-0.3542351,4.7717037,6.1692457,4.593784,2.6204655,3.935344,2.390248,4.566717,0.5005635,2.2802978,-0.121270925,1.4137504,-0.17265363,1.1420641,-0.07157086,0.812638,-0.14597173,0.95556813,-0.13143034,0.7276876,-0.0580734,0.90894014,-0.01315482,0.7532123,-0.06162319,0.7310269,0.015179932,0.5211657,0.024391202,0.6409141,-0.004495794,0.68053836,-0.0016433569,0.5706491,0.055931214,0.7986548,-0.012474186,0.5211046,0.069778115,0.5861107,-0.07059438,0.5669313,0.047861155,0.58166736,0.010572759,0.44872555,-0.017335534,0.4226326,-0.019375032,0.4454649,-0.011753793,0.44435945,0.02615556,0.386059,0.012261496,0.3985492,-0.031771407,0.4126762,0.0054532182,0.352719,1107.496269055023,293.8792168832206,1090.7591432520553,139.65381374595617,2111.3654458598726,534.1799534235726,0.07625895700636942,0.0360826594426728,0.20393367,0.096140236
3-51376-A-42.wav,siren,-104.23758,12.490542,84.32039,7.6655393,-37.84407,6.5203266,14.681866,4.0316925,-8.237096,4.3683405,-2.8061686,5.249706,-12.292208,5.7959166,-8.971109,6.285392,-4.6736794,7.014028,0.20862944,5.5640144,1.8362316,5.9438295,6.2238274,10.019416,14.472008,13.9649725,0.3686624,0.9557652,-0.13802488,0.72591156,-0.102770194,0.8764984,-0.00838511,0.6161681,-0.007449378,0.5522839,0.085986465,0.6895309,-0.020890502,0.6566997,-0.06702812,0.6675892,-0.08569772,0.49842244,-0.06740142,0.530232,0.0006235815,0.5930602,0.08545861,0.60733896,0.14221254,0.591066,0.09065643,0.6573039,-0.0841119,0.53739583,0.06370786,0.5568249,-0.04948399,0.4652624,0.0011056168,0.4066932,-0.03651397,0.43400526,-0.009715391,0.42650208,0.030481325,0.43758848,0.013647857,0.3504216,-0.002024072,0.384472,0.0049101575,0.35642532,-0.028115692,0.4176431,-0.039447177,0.36088428,1066.3808738319779,98.76973046836284,958.9583967365558,83.99601517653657,1887.7388535031846,208.65602903006751,0.08369824840764331,0.015613434473964979,0.21203613,0.11756575
3-51731-A-42.wav,siren,-113.758804,5.5084453,65.18282,5.4389563,-16.976109,6.0734625,18.148796,4.055478,5.6004314,3.8959298,8.2319,4.123832,5.4808483,3.9217978,4.8036504,3.6900349,-1.6708483,3.3013287,1.9913322,2.8904278,5.7022524,3.8841717,3.8249629,3.8125207,6.806276,3.502701,0.02545741,0.8176738,-0.09550226,0.62361807,-0.034851328,0.5697446,-0.03854024,0.51495373,-0.11488577,0.4932021,-0.025207195,0.49749568,0.01289457,0.51895595,-0.0045542535,0.43332902,-0.0086211795,0.46608254,0.012378924,0.4897795,0.011567122,0.50580144,-0.014901453,0.54678804,-0.022387115,0.5096208,-0.039703418,0.45874697,-0.003752347,0.40254846,0.010865841,0.30407414,-0.017847076,0.31605065,-0.010806458,0.34016493,-0.025092077,0.35669976,-0.005919702,0.3459439,0.01144887,0.30854124,-0.03038414,0.38826996,-0.015303633,0.33036593,0.004987068,0.30025446,-0.008080704,0.33993095,-0.016499145,0.37516123,1266.1388524076367,190.5424745247927,1392.3088066078083,57.80261676320647,2456.5087579617834,239.35018356612736,0.09912420382165606,0.048866876566902286,0.07071092,0.02063445
3-51731-B-42.wav,siren,-55.107883,27.980518,42.990578,10.49559,-23.813595,9.028768,9.423347,5.274077,0.36080214,4.414273,1.4331757,3.9425764,-2.0366347,4.8512826,-0.24627472,4.0083895,-8.281892,4.151986,-0.91974103,3.6659558,2.1225357,6.2904615,7.941683,8.436719,8.422861,6.07577,-0.38564786,1.503209,0.17830217,1.0053403,-0.053749256,0.7280691,-0.118136935,0.8252283,0.013585623,0.6682797,0.04118694,0.6966049,-0.024579743,0.5613303,-0.021951795,0.6161253,0.013124334,0.6740005,-0.010533725,0.57716465,0.013627161,0.7734154,-0.034230784,1.1098655,-0.017000053,0.79230756,-0.07006135,0.7594192,-0.024741622,0.45166123,0.041718308,0.41266653,0.033480648,0.44114158,0.032228544,0.40893474,0.0069765453,0.39114842,-0.041110653,0.47837827,-0.0065602665,0.4031774,0.047093563,0.42433003,-0.017865568,0.34377745,-0.05143204,0.41374752,-0.010583825,0.41657203,-0.014684926,0.41851214,1795.6180382481562,176.83628729111518,1484.1653676868848,125.49742017643835,3066.480891719745,360.6509665296337,0.17045680732484075,0.031190744746104223,0.18261406,0.10129449
3-51909-A-42.wav,siren,-87.32993,10.520554,106.21619,8.141437,-28.30888,6.5967813,25.134249,6.7524886,-11.644886,6.3048434,3.3303845,4.9250455,-6.3536925,5.808896,1.0706893,5.238253,1.9709275,4.5908046,0.9843923,5.2971168,2.5120053,4.5482945,3.5577967,4.6268225,-0.7417199,4.083751,-0.059053402,0.9505245,-0.0015865435,0.86068094,-0.11747809,0.86271894,0.035293337,0.7685546,0.07461842,0.8202122,-0.08300594,0.8119237,0.01698545,0.70716965,-0.05248402,0.77059317,-0.009076355,0.746963,0.033567764,0.7414514,0.029419625,0.59535265,-0.013755774,0.73236626,-0.02245951,0.6664869,0.022386113,0.5521738,-0.031877387,0.4399233,0.033669233,0.5422676,-0.035431016,0.42555717,0.030830707,0.46972018,-0.008051667,0.47682902,-0.01220861,0.4950704,-0.030180888,0.50019056,-0.030697761,0.4810298,0.013998364,0.40862483,-0.00883154,0.3793892,0.00047210295,0.39958438,-0.0022813666,0.39733136,846.1503552026733,83.17828584456895,844.0176028703249,60.686558813032455,1559.5143312101911,223.18450582457066,0.0826657046178344,0.012335850568384092,0.25676164,0.06482151
3-51909-B-42.wav,siren,-42.71179,10.22367,42.55535,19.98912,-25.207003,6.3312016,15.212648,6.3086743,-9.776034,4.6414223,-6.862594,5.3004584,-7.3422027,6.0934706,-10.984697,6.524755,-12.957021,5.4242907,-7.03978,5.3374367,-5.5628204,4.9085784,-7.5137067,4.9802837,-7.818284,4.2744856,0.21277654,1.4842001,-0.39374635,0.8834282,0.10677849,0.6882056,0.023604363,0.83526903,0.013422927,0.7036393,-0.071557306,0.886155,0.065227196,0.8711325,0.0628992,0.95701545,-0.0069215614,0.7757992,-0.040160555,0.8237745,-0.052549757,0.79902077,-0.04916031,0.8355868,0.02874559,0.6769648,0.070068575,0.72123593,0.021784656,0.7333303,0.09802055,0.62519145,0.0042677578,0.5519328,-0.002303942,0.44345465,-0.026606405,0.5254948,-0.024579966,0.4312989,0.047067795,0.5100649,0.06900747,0.4985815,-0.023925958,0.43495235,-0.007922886,0.49798968,0.01771285,0.55862725,-0.0007151073,0.47552067,1240.9051925814563,144.96087141077138,1259.5312680740853,121.60828231581587,2303.3439490445858,357.67279203989676,0.06723352906050956,0.022946714835022055,0.61710644,0.08951196
3-58772-A-42.wav,siren,-76.325714,13.994527,52.22915,11.778359,-20.7682,6.0079594,16.388477,5.1105013,-18.221962,5.86282,-6.6603103,4.7831397,-20.777546,4.0274086,2.4675007,5.4967246,5.12608,4.2347093,-1.4868362,8.064165,-8.246367,5.74484,-7.5862875,7.5075946,-7.981497,5.700467,-0.23293762,0.735815,0.17327195,0.78058237,0.0720819,0.844426,-0.019835312,0.7530745,0.11260641,0.61452276,0.10520719,0.7428015,0.020270739,0.67657244,-0.051342078,0.7514509,-0.023353297,0.663994,0.10924208,0.76705474,0.07009847,0.83214784,0.13409066,0.87169236,0.13077877,0.5769112,0.026211146,0.39538366,0.054874852,0.53302413,0.01423847,0.44148263,-0.0134699615,0.4833351,0.004857285,0.4100518,-0.010894768,0.4005949,-0.016443515,0.3971756,-0.017817937,0.43172964,0.023045441,0.39361897,0.0129915085,0.41549098,0.02062068,0.42422116,-0.009146715,0.53086525,-0.021703899,0.3763405,1399.4870147599934,157.35661558480217,1355.0534670165432,140.56698878678807,2798.3678343949045,485.6871847696316,0.10343476313694268,0.023770749483538748,0.20085417,0.09141751
3-62878-A-42.wav,siren,-144.90137,23.15097,6.146098,15.250262,-31.95716,7.003572,-7.1461897,8.780373,-15.886063,15.364184,8.805968,20.25878,8.48834,18.035858,2.672052,23.127117,0.7679504,19.639257,6.451796,24.670439,5.022032,22.430105,1.0243506,25.001244,-1.3997306,18.119349,0.052809283,3.4216137,-0.09154029,1.7780309,-0.02521041,1.1100379,-0.083978206,0.8368852,-0.020953683,1.112978,-0.027083622,1.3950167,0.14021876,1.5301116,0.17327031,1.7996498,0.14997825,1.8775359,0.13574827,2.424608,0.047752805,2.5917516,-0.2725431,2.7031095,-0.30097103,2.5093985,0.09994091,2.114502,0.23752856,1.381389,-0.011123747,0.7102899,0.028730743,0.62533975,-0.025723925,0.76983553,0.0013440856,0.64155096,-0.008044048,0.73383117,-0.019177472,0.793101,-0.033640943,0.8083363,-0.047024272,0.91947275,0.032417037,0.7256927,0.0022022952,0.729331,-0.048581325,0.7730189,1656.9993737639372,377.81734376583483,1142.3545301615782,219.26500374181856,2652.766719745223,739.1705016251924,0.1392876691878981,0.04036554610000952,0.45820102,0.13079381
3-62878-B-42.wav,siren,-238.9528,83.44571,-0.08801978,10.366595,-16.794544,18.054962,-4.3370323,6.597822,-2.6914494,10.605395,10.846194,13.413862,5.342402,10.8987,-3.99577,14.951393,-3.534825,10.754093,5.1325526,19.642862,4.3956575,14.43264,-1.9015814,16.42284,-1.5294116,11.950433,-1.2783519,4.749342,-0.3226476,1.2924757,0.21071668,1.4274468,0.11801976,0.66399753,0.14676864,0.83565915,0.04888598,1.4020672,-0.11768441,0.9376748,-0.18163817,1.2315489,-0.07418082,1.3584093,0.055988323,1.5920812,0.19244224,1.8285311,0.042787448,1.6004968,-0.105903216,1.6089768,0.15791309,2.5299938,0.05632285,0.5934909,0.025465883,0.67987853,0.021270057,0.5052409,-0.007390768,0.6455656,0.016030774,0.6169677,-0.0010069904,0.53836685,-0.071005195,0.69797313,0.009930741,0.67872566,0.040417325,0.6235247,0.051733546,0.6914099,-0.02078331,0.51518863,-0.0035598506,0.5175229,929.7741967141328,986.141916721214,575.7220435289304,615.4422420169284,1445.8598726114649,1581.3212853289426,0.0836609275477707,0.08929771924135621,0.20838547,0.2358274
4-102871-A-42.wav,siren,-68.853226,5.322615,50.387604,4.750739,-31.439186,3.2862144,2.677524,3.2308974,-5.6073527,3.658107,-1.0271807,3.1711457,-7.0903664,3.469106,-4.9573183,3.4302444,-11.493272,3.8844025,-0.77669734,3.0870705,-0.51552373,3.4070652,5.870711,5.077719,2.510585,3.536523,-0.022380916,0.7192946,0.008619113,0.8018541,-0.032237988,0.49897963,0.010141507,0.4707591,-0.0017353501,0.6622698,-0.009856367,0.477425,0.0067233127,0.50128096,0.04088752,0.54131645,0.05512234,0.6188006,0.016346453,0.49929577,-0.019269248,0.51693505,-0.03284481,0.58094704,-0.06209693,0.41589242,-0.034907885,0.4118002,-0.00032482785,0.4424586,-0.02228509,0.34319872,-0.030881714,0.36661807,-0.0072126677,0.4185629,-0.01466379,0.31754324,-0.034262482,0.33715597,0.0062490883,0.35078466,0.0038610264,0.41972864,0.0038630667,0.37987572,0.0073602055,0.3267806,-0.006619196,0.25618097,0.025696306,0.31675053,1745.8303760678866,96.03790708134554,1393.7971280399004,73.69160584607305,2924.6616242038217,215.4660171590579,0.16641371417197454,0.018511244731344842,0.10604061,0.017186556
4-111671-A-42.wav,siren,-220.24115,16.820662,2.9757411,6.3998556,-40.67414,6.666865,-22.2826,6.728825,-3.4832177,13.739733,27.792608,12.482623,10.57926,17.397678,-2.1749942,16.40986,-2.2012477,16.200157,7.1989064,12.142033,-0.78555363,17.456924,-5.176837,15.839886,0.8308124,17.053568,-0.39169592,1.5988923,-0.08201807,0.85328096,0.101690225,0.94434816,0.1340563,0.7417835,0.11590268,1.034905,-0.1151954,1.5890168,-0.17895,1.4512339,0.0774897,1.7418195,0.22009689,1.7226472,-0.047643356,1.4447659,-0.2812544,1.702005,0.078803845,2.1837573,0.21575673,2.0160906,0.20409502,0.92897177,0.14099364,0.7203629,-0.014827599,0.508766,0.034519836,0.513372,0.011105704,0.4643509,-0.056822874,0.67953867,-0.026569992,0.5920185,0.030060485,0.6797702,-0.01154167,0.6628248,-0.034260593,0.5424102,0.0060224216,0.64833874,0.06521703,0.7710029,-0.060771663,0.74913776,1888.984529014247,198.53844854073813,1322.9661135313484,164.10719757182326,2941.3813694267515,689.2770173791793,0.16479025676751594,0.030771645574911438,0.072558515,0.03843979
4-111671-B-42.wav,siren,-149.32085,11.739056,29.533577,9.653507,-62.062916,3.8270173,-34.918404,4.1932406,-25.979134,10.995113,2.7029905,14.041073,-11.427187,13.333494,-2.0441859,10.862478,3.9815102,6.0004416,16.059423,5.9349976,3.8340213,6.9311376,-3.2471411,7.7223587,5.710057,7.5445757,0.056238953,1.9802207,0.06564915,1.74455,0.008588835,0.42690104,0.011704508,0.41559526,0.05467848,1.8654916,-0.034293186,2.4134827,-0.13047662,2.2508996,-0.06348324,1.7026795,0.020915117,0.5735886,0.008425604,0.7215667,-0.003589375,0.60036504,-0.011013884,0.66262496,0.011193588,0.99646634,-0.1449701,2.6305833,-0.0666402,2.2129917,0.06535704,0.53512645,0.07180449,0.5075071,0.17332944,2.5467937,0.1704432,3.2036006,0.002331758,2.8994393,-0.06807862,2.1810844,-0.03945234,0.72643846,-0.012704913,0.7675496,-0.0083216205,0.6152707,-0.013512548,0.8517711,0.01495225,1.334684,1598.2510425307928,172.69550178855332,1138.516687413729,80.76645780641563,2281.548566878981,399.8472326334174,0.15125522492038215,0.032193648325052455,0.07438967,0.01305794
4-121532-A-42.wav,siren,-164.87398,41.895496,103.805695,15.597752,-49.030857,16.408659,-6.834642,7.733147,-9.639103,9.539961,-10.526997,6.3457494,-10.24382,5.9896984,-10.624132,6.527397,-6.2237916,5.083007,-3.7002263,5.350841,-2.6693897,4.781805,-0.8839057,5.036447,-1.157696,6.2800727,0.5946033,1.7568183,-0.014376464,1.1233381,-0.35532767,1.0746543,-0.027632661,0.8811461,-0.043594286,0.8124219,0.07764336,0.79073334,0.050690662,0.82614505,-0.039959498,0.92884815,-0.0633335,0.88609684,-0.058590174,0.8473512,-0.043336406,0.80298007,-0.0043900637,0.9327819,-0.008432868,0.83218956,-0.023407083,0.5044723,-0.041635204,0.5301854,0.05392554,0.5933437,0.01153471,0.48909372,-0.010424577,0.37615207,0.014178233,0.4338838,0.049556624,0.5660662,0.0044767004,0.5110683,-0.0078066494,0.4418556,0.012281101,0.54035646,0.017543748,0.43577915,0.022302985,0.46277964,0.0060015447,0.4401191,958.7463635603881,112.45181812753984,684.8547015652576,86.2466535194878,1475.1194267515923,171.63467033352967,0.09558494227707007,0.02067238591477438,0.09582702,0.06180933
4-67358-A-42.wav,siren,-186.30214,89.02455,-9.578668,8.5939245,-70.911316,36.435074,3.010254,8.932229,-13.274486,10.366055,-11.780453,19.406605,15.958583,14.448805,8.697615,13.835566,5.7695794,15.4777565,10.003113,15.523873,1.2243917,13.477068,-1.1710465,14.455622,-9.290743,11.839189,-1.5741699,6.558402,-0.033376116,0.82841825,0.49958122,2.433835,0.01179406,1.087697,0.12995233,0.8059643,0.00463295,1.3349032,-0.21393505,1.0451286,-0.06334183,0.892722,0.08601682,1.2091504,0.067461625,1.6120524,-0.12556598,1.4676777,-0.05939047,1.5928475,0.10530878,1.3273919,0.08196212,3.0638716,0.04738211,0.56587607,0.070691794,1.0208349,0.032184526,0.6036636,0.004774086,0.3853485,-0.0006386444,0.5131113,-0.026033502,0.4665943,-0.007074219,0.3453416,0.011698351,0.48199117,-0.033099923,0.44514796,-0.027132459,0.4601777,-0.0004524243,0.49889874,0.019216435,0.43001625,1715.3816139517874,844.6041066966033,765.2254584164093,405.5621262622802,2291.998407643312,1169.7650239188085,0.19028662420382167,0.10121140093002175,0.19708171,0.10703093
4-80761-A-42.wav,siren,-106.42536,48.0141,95.6994,29.134832,-19.949127,25.811487,-0.7958166,7.5905404,-9.773071,12.160918,-7.57467,5.2935224,-17.21099,10.968342,-10.21543,6.45348,-13.174809,8.649585,-10.39873,8.684885,-3.78396,6.9879313,0.81368417,10.379022,7.0690546,13.128431,1.2637748,2.041011,-0.11565752,1.4188797,-0.42042902,1.1510516,-0.10772335,0.8435261,-0.055621937,0.6732808,-0.07469784,0.47348905,-0.12428446,0.9638413,-0.08709678,0.58327734,-0.044070754,0.68083906,0.0057020006,0.776317,0.028509377,0.49972275,0.05396074,0.58544964,0.11619689,0.65807813,0.030945586,1.1302838,-0.059065334,0.46745303,-0.02727264,0.7124167,0.021444144,0.51502454,0.01802842,0.37331104,-0.028030269,0.2901945,-0.009978462,0.5841851,-0.0003262445,0.31531078,0.008929985,0.43878797,-0.0068246713,0.49002054,-0.003349628,0.3094785,-0.012157986,0.2699234,-0.027738089,0.31107715,766.1010993809242,245.51889172870878,749.6960476035377,253.69030884207075,1238.8535031847134,417.15837270473673,0.05675880772292994,0.017610698846778957,0.34802887,0.16453156
4-90014-A-42.wav,siren,-151.47755,7.8222127,67.28471,6.0898833,-15.958291,4.345606,9.531565,6.7412963,-5.8284545,7.2561255,8.310411,4.9074483,3.3144581,4.475673,-4.005509,6.1013017,-0.12574676,5.1353936,1.4022356,3.8518538,2.9513252,9.516174,-0.2828372,8.500859,2.8521786,6.7842016,0.039238017,1.363069,0.01147301,0.92224133,-0.0161968,0.77632,0.013064009,1.0293472,0.09684134,1.1618221,0.023256399,0.8410912,-0.06162025,0.9033707,0.0076837796,0.905858,0.03468983,0.9912116,-0.049948074,0.54547083,-0.19010347,1.6688366,-0.08183818,1.5466983,-0.057649564,1.0868447,-0.029631196,0.78697634,0.0008627867,0.5201007,-0.033479743,0.5086441,-0.01783888,0.5989139,0.036814738,0.58974344,0.014371614,0.43874744,-0.0127280075,0.4873634,0.02623313,0.4185174,0.006615646,0.5812961,-0.00697589,0.33549982,-0.033744425,0.7687852,-0.02099715,0.62401503,0.0272479,0.53166807,1257.5662754648718,94.93824011390655,1308.1874849159535,90.07740449212018,2352.209394904459,325.1734021782655,0.12218849522292993,0.020424069545219067,0.038251292,0.009083394
4-90014-B-42.wav,siren,-137.61255,22.556866,56.39188,6.5134454,-16.228973,10.937542,12.611962,5.5602303,-0.03487644,7.3101964,7.925061,5.4994907,1.0432962,5.3896036,-1.8782349,5.1339526,-2.3681695,6.5561614,-0.9724998,4.6355677,4.2368464,12.472612,1.3578773,8.239333,3.2193675,5.1583924,-0.030925872,2.4258952,0.052372787,0.8743623,0.099888,1.1812378,-0.032489236,0.94119245,0.12933923,1.1002953,0.0062918244,0.8409888,-0.023912648,0.96334904,0.06463253,0.81671154,0.03767313,0.976476,-0.053211335,0.79022306,0.013337266,2.1555474,0.10699837,1.3029559,-0.004035874,0.8200104,-0.012588195,1.1918724,0.0011146665,0.5708779,-0.0029088221,0.73836017,-0.018283958,0.573003,0.009149551,0.5341826,0.009118478,0.51438296,0.016423112,0.5801468,-0.0151062375,0.58092374,-0.06316884,0.5865828,0.011989856,0.47539806,-0.012999048,0.8969648,-0.0033124876,0.62850183,-0.0015031282,0.47350514,1422.6872769247882,146.06987684758272,1408.3677373604933,149.82363385549846,2640.4259554140126,266.1366796895108,0.13712305931528662,0.047996126797440856,0.053975936,0.02804823
