mfcc_s1_1_mean,mfcc_s1_1_std,mfcc_s1_2_mean,mfcc_s1_2_std,mfcc_s1_3_mean,mfcc_s1_3_std,mfcc_s1_4_mean,mfcc_s1_4_std,mfcc_s1_5_mean,mfcc_s1_5_std,mfcc_s1_6_mean,mfcc_s1_6_std,mfcc_s1_7_mean,mfcc_s1_7_std,mfcc_s1_8_mean,mfcc_s1_8_std,mfcc_s1_9_mean,mfcc_s1_9_std,mfcc_s1_10_mean,mfcc_s1_10_std,mfcc_s1_11_mean,mfcc_s1_11_std,mfcc_s1_12_mean,mfcc_s1_12_std,mfcc_s1_13_mean,mfcc_s1_13_std,mfcc_s2_1_mean,mfcc_s2_1_std,mfcc_s2_2_mean,mfcc_s2_2_std,mfcc_s2_3_mean,mfcc_s2_3_std,mfcc_s2_4_mean,mfcc_s2_4_std,mfcc_s2_5_mean,mfcc_s2_5_std,mfcc_s2_6_mean,mfcc_s2_6_std,mfcc_s2_7_mean,mfcc_s2_7_std,mfcc_s2_8_mean,mfcc_s2_8_std,mfcc_s2_9_mean,mfcc_s2_9_std,mfcc_s2_10_mean,mfcc_s2_10_std,mfcc_s2_11_mean,mfcc_s2_11_std,mfcc_s2_12_mean,mfcc_s2_12_std,mfcc_s2_13_mean,mfcc_s2_13_std,mfcc_s3_1_mean,mfcc_s3_1_std,mfcc_s3_2_mean,mfcc_s3_2_std,mfcc_s3_3_mean,mfcc_s3_3_std,mfcc_s3_4_mean,mfcc_s3_4_std,mfcc_s3_5_mean,mfcc_s3_5_std,mfcc_s3_6_mean,mfcc_s3_6_std,mfcc_s3_7_mean,mfcc_s3_7_std,mfcc_s3_8_mean,mfcc_s3_8_std,mfcc_s3_9_mean,mfcc_s3_9_std,mfcc_s3_10_mean,mfcc_s3_10_std,mfcc_s3_11_mean,mfcc_s3_11_std,mfcc_s3_12_mean,mfcc_s3_12_std,mfcc_s3_13_mean,mfcc_s3_13_std,delta_1_mean,delta_1_std,delta_2_mean,delta_2_std,delta_3_mean,delta_3_std,delta_4_mean,delta_4_std,delta_5_mean,delta_5_std,delta_6_mean,delta_6_std,delta_7_mean,delta_7_std,delta_8_mean,delta_8_std,delta_9_mean,delta_9_std,delta_10_mean,delta_10_std,delta_11_mean,delta_11_std,delta_12_mean,delta_12_std,delta_13_mean,delta_13_std,delta2_1_mean,delta2_1_std,delta2_2_mean,delta2_2_std,delta2_3_mean,delta2_3_std,delta2_4_mean,delta2_4_std,delta2_5_mean,delta2_5_std,delta2_6_mean,delta2_6_std,delta2_7_mean,delta2_7_std,delta2_8_mean,delta2_8_std,delta2_9_mean,delta2_9_std,delta2_10_mean,delta2_10_std,delta2_11_mean,delta2_11_std,delta2_12_mean,delta2_12_std,delta2_13_mean,delta2_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,filename,class,fold
-218.97224,57.14266,35.877953,12.479411,-28.043262,19.5412,6.7060604,6.738973,-11.032218,11.127045,7.5246387,4.585271,8.648899,5.7096705,5.0574565,4.79625,-2.705282,5.7549367,-1.0861183,6.23445,-1.2965716,3.9899416,6.612064,7.5928845,15.649354,11.6431,-133.14372,29.106333,-15.740611,37.82675,-26.677244,11.005017,17.023235,11.064487,-10.024009,10.131811,6.1659617,5.9153852,-1.9959203,8.008842,1.0494831,4.7721076,-8.3154,7.312543,1.0277174,6.3284364,8.588389,10.895305,17.094078,12.062329,28.420166,9.28274,-192.03685,36.98026,-42.606342,22.742077,-11.676868,12.537202,25.34258,3.6414177,-18.962673,6.2282453,1.3036073,4.857789,0.9436896,4.3958507,7.353236,4.048077,-13.363825,6.676751,-1.5029974,4.031519,-6.5013866,7.258626,-2.2229893,8.224304,21.583471,10.112202,0.051342327,8.395698,0.008556233,4.18843,-0.23204762,2.9764318,0.15794756,1.2254661,-0.12434158,2.0040503,-0.0077180318,0.97126037,0.04867147,1.3866704,0.028776048,0.8227198,-0.060146358,1.310617,-0.00936587,0.9123524,0.024817491,1.3779852,-0.045099553,1.7827318,0.06370506,1.7618157,-0.119801514,3.2064047,0.03797982,1.6050493,-0.052122667,1.528042,0.013207724,0.7458646,0.004881224,1.1160619,-0.008720851,0.62067527,0.050757397,0.86352956,0.004760971,0.49689415,0.0063182367,0.75901836,-0.026450148,0.49984863,-0.01652074,0.60746336,5.4553817e-05,0.81528884,-0.0028176561,0.8776514,2702.9286880598893,857.1782749466363,1532.172168030543,244.0606486537405,4294.1878980891715,931.3361902387603,0.26709917396496813,0.13095475991943303,0.053192735,0.053377118,1-211527-A-20.wav,crying_baby,1
-155.66411,44.346287,34.21426,12.113396,-21.048367,16.413961,8.855399,8.022076,-6.7305365,10.568101,8.131726,5.4167914,4.9898157,4.27321,3.5551932,7.595823,-2.915446,5.750677,2.246295,4.221945,2.82001,3.6244366,0.9390239,5.98098,2.0217733,5.5391884,-123.093925,45.438362,38.288868,11.91385,-26.642548,13.948246,-1.6638377,5.9520698,-16.368788,10.532388,11.848341,5.833658,4.809538,4.4390383,0.97247535,4.45584,-6.3090777,5.946468,1.9279188,3.4601622,-1.2933513,5.11473,2.5714147,3.9570382,4.7346263,6.1980705,-116.25521,65.9301,22.134466,20.17168,-20.85954,13.465725,-0.5407351,7.144741,-16.73324,11.691087,14.727465,4.8637915,2.81797,5.590686,-1.1055157,7.2390122,-3.814714,4.8922887,3.8777132,4.6535068,-1.5409032,6.159906,0.27510864,6.377861,6.8300614,6.407037,-0.43229708,9.853424,0.20167834,2.4342697,0.10335878,2.7526875,-0.10617425,1.3432242,0.0996014,2.2075438,0.08301615,0.88230634,0.0051922463,0.8075563,-0.012305813,1.1323143,0.044959042,1.1465877,-0.03255217,0.6655647,-0.019768773,0.93817884,0.024375705,0.88153297,0.011773652,0.9927305,0.07019856,4.870582,-0.089942954,1.7606725,-0.04536572,1.3827932,-0.010206678,0.71486366,-0.009386843,1.0015075,0.004132632,0.70848143,-0.0013992635,0.57016045,0.014657018,0.5289816,0.0038790589,0.63546103,-0.0035939603,0.52437633,0.008384694,0.6132031,0.007636932,0.56963336,0.0025548025,0.63479924,2028.190413313748,469.44127149235004,1670.7997817618136,258.7104288589499,3876.5923566878982,656.6815590628656,0.1522877687101911,0.08452359695420772,0.06584387,0.05426234,1-211527-B-20.wav,crying_baby,1
-147.18103,44.88521,-1.3503957,35.2363,-31.236095,11.574527,2.387951,8.228221,-23.294695,7.240422,11.451278,5.761808,5.06309,6.6497173,-5.15916,6.6061196,-9.110574,6.7606826,1.5830327,5.6166134,2.8595052,8.327249,12.583405,9.221745,32.377365,14.641278,-142.41496,43.702396,-20.32009,36.73312,-32.422684,9.123916,10.1462755,10.531489,-21.058685,7.327499,6.3459973,10.099617,1.4978068,5.2679443,0.3457484,7.248551,-11.513239,8.701741,-4.1493664,6.2633715,-2.2602727,8.234439,2.621332,10.1376095,29.888096,14.745505,-184.1058,41.86253,-23.147772,27.57231,-27.828094,10.28402,9.432211,6.0365114,-21.303078,8.717524,8.207002,6.36851,1.4008236,4.342519,-4.979062,3.4005897,-8.922944,7.9232755,-1.1127337,6.884351,-0.8014132,6.9491444,6.8611274,14.062743,32.46687,15.599008,0.26053274,9.028166,-0.14709681,5.6163473,-0.024845166,2.0583308,-0.030700866,1.4842794,0.07883369,1.579844,0.025297204,1.252486,-0.160137,1.1003634,-0.09107991,0.999991,0.037072685,1.4030954,-0.0777274,1.0384802,-0.0136113195,1.5170482,-0.122543395,2.105488,-0.06264479,2.8779597,-0.33412796,4.034783,0.09279734,1.9852092,0.15699027,1.4295756,-0.063549474,0.78203243,0.033678968,0.932873,0.05263998,0.70162475,0.017944096,0.6191491,0.013060828,0.62303746,0.033254527,0.57362324,0.02816504,0.724337,0.020756679,0.78898317,0.025671009,0.99093497,-0.05537774,1.1813271,2703.095355128654,636.4727697095254,1547.9202427941702,143.50811241225648,4320.16321656051,673.4957626661829,0.26059912420382164,0.09185454641613251,0.07003667,0.058137704,1-211527-C-20.wav,crying_baby,1
-266.79535,42.864174,41.577976,8.501858,-0.92097104,14.238119,5.9009805,8.739823,3.7737136,5.8765616,0.7862094,4.627778,1.4849726,9.252528,1.4963899,6.8985515,1.2647024,4.698643,-3.0429893,4.4245396,0.57828724,3.4987302,-2.2616773,3.1754413,-1.092944,3.8869011,-177.62868,53.184795,36.234554,16.966925,-21.513105,17.877213,-0.4173857,9.675932,-2.2895417,10.054565,-0.25413477,4.616165,1.4887555,11.221623,9.943026,6.9694676,0.24676539,5.227644,-2.135473,3.797853,-1.9276782,4.188392,-7.325227,5.549543,0.6347309,4.2196445,-116.78072,63.09208,-13.131729,28.557903,-19.33772,12.312075,3.0096672,10.637551,8.437761,4.84396,0.22559157,6.685713,14.176271,7.096148,-4.7283483,7.318965,-9.598011,6.8673673,7.558464,4.3005066,-6.5854335,7.8640738,-4.844577,7.486102,-4.7695007,5.471148,0.18916228,8.346562,-0.023111783,2.7899907,0.02901307,2.8748024,-0.026238982,1.7393155,-0.0033709228,1.5160747,0.03633303,1.0353779,0.019286586,1.6883253,0.024173746,1.2155478,0.014523299,1.0807173,0.037095416,0.7074725,0.027656771,0.92937106,0.037416324,1.0304593,0.062346864,0.8898705,-0.03819689,3.6942124,0.016224459,1.1590523,-0.0027107128,1.3089617,-0.01946716,0.83004457,0.006286384,0.7412924,-0.015550924,0.60278845,0.002030233,0.81860495,-0.006856326,0.61325085,-0.00059885054,0.5165598,0.013190807,0.46254468,-0.0037560167,0.49092585,-0.018941835,0.53323394,-0.008368967,0.60245603,2446.5447902408314,685.3910275756073,1975.2768981937782,321.78602459310986,4928.144904458599,1302.4964497052329,0.19709768113057324,0.07985093272093428,0.054195933,0.07576026,1-22694-A-20.wav,crying_baby,1
-173.00015,85.47545,6.9339423,33.34909,-18.431477,16.652426,1.1638495,7.298639,8.752868,4.5490184,-0.9192413,8.329406,10.011534,8.62301,-5.1817164,13.270271,-3.0873804,7.290915,1.7427878,3.8355324,-4.28151,7.126257,-0.82900435,5.169307,-2.546838,6.700458,-253.00587,43.681473,60.6084,23.563765,11.744288,9.648949,14.2241535,9.571673,9.628075,8.263783,5.9184895,6.724213,1.0670356,4.6474695,9.7090025,6.467803,2.2168944,4.3324246,-0.027077803,4.76893,1.7354699,4.5883436,-0.50526196,3.0764954,-0.2300478,4.03061,-219.44304,58.71578,43.08418,9.693843,-10.919508,18.502357,-2.4194305,8.686926,-0.19203167,8.025675,-0.44580048,7.615664,-1.5484728,6.4044814,8.410097,4.276384,1.8047043,4.7336025,-4.7632036,5.0770316,0.037822787,3.3192222,-0.5629738,4.3555956,0.60441756,4.3013463,0.43174005,10.211665,0.14663859,3.717648,-0.08565974,2.8840888,-0.03672499,1.3901529,-0.029052218,1.3653985,-0.061287034,1.279691,0.020656833,1.2343792,0.0033834816,1.2726301,0.01087582,0.7728856,-0.024199683,0.8044779,0.004787137,0.8402989,-0.040545225,0.6594006,-0.002210073,0.83114594,-0.14897273,4.952804,0.03667405,1.7906823,0.060466833,1.5222924,-0.032389402,0.8364354,0.023573501,0.7967699,0.032620437,0.65396035,0.04407791,0.5928489,-0.0067746015,0.5656692,-0.011124307,0.51012814,0.030892912,0.5009114,0.01816867,0.4851783,0.044619102,0.44777367,0.004461423,0.43048277,2062.3601859040277,835.6032540695988,1892.380061395086,397.7082651140301,4293.391719745223,1623.465865738011,0.15467630374203822,0.1024885276549029,0.032254804,0.054163605,1-22694-B-20.wav,crying_baby,1
-153.36957,91.66424,-40.186306,33.621655,-32.73246,14.711984,-1.2593017,9.769462,-21.356968,9.046713,-2.505348,6.5118113,-9.360216,4.531193,0.5125172,4.182136,-10.209124,6.660239,-10.6674,7.101037,-9.062179,10.471357,2.589902,11.115944,-0.6245865,9.36677,-257.74603,81.20484,8.128424,35.33428,-14.466224,13.944552,-6.1881413,11.4249325,-14.091797,8.81507,5.3111315,8.230778,-5.6475444,5.567187,-2.682686,5.7144566,2.2553554,8.499089,-5.121664,4.0574074,-6.088269,8.028784,0.3192036,4.8572726,-3.9723485,5.5273304,-175.45918,48.752007,-14.311647,18.302963,-23.53395,14.642591,-14.366462,7.334773,-25.64307,9.589203,8.580106,12.429291,-6.223996,5.792616,-3.313051,4.4709773,-9.047002,10.405273,-7.0659156,9.537498,-14.793616,8.353783,1.7323496,6.1816373,-0.5673959,11.049608,1.5529875,10.181753,-0.0050574015,3.6950252,-0.07871324,2.4080226,-0.102898955,1.962386,-0.19057652,1.4818745,-0.20667914,1.936566,-0.11259978,0.9709331,0.01884284,0.9729867,0.047403537,1.3448133,0.0689356,1.2805387,-0.044976417,1.7930133,0.039660707,1.3538764,-0.019587696,1.5932457,0.03352687,3.9312625,-0.1356874,1.6474049,-0.056670923,1.1160014,0.012791758,0.9707706,-0.0013236392,0.6988851,-0.040827446,0.777022,0.0153885465,0.5434101,0.008309695,0.59305024,0.033032946,0.67402375,0.044135626,0.6903382,-0.0013167167,0.7712475,-0.015203664,0.59960693,-0.041598726,0.73968077,3061.051697861581,509.5272946066288,1843.2635647257457,214.1609368327367,5244.327229299363,528.7006578924016,0.276976761544586,0.08896302951252541,0.05467811,0.06116185,1-60997-A-20.wav,crying_baby,1
-169.66692,55.014732,-41.48777,25.702713,-28.92969,10.473723,-8.028886,14.22269,-23.006207,10.219412,-0.81766605,4.3876443,-7.745782,8.653238,-1.5621839,4.4152236,-8.983394,10.120125,-13.022984,6.7939734,-15.76745,7.8574104,4.5047345,6.7615924,5.476352,12.008825,-193.57545,57.54191,-29.722643,25.146954,-27.979511,13.96001,-3.5316362,9.318553,-19.30119,6.5558543,3.9077876,9.101136,-4.3117046,8.211577,-1.0754569,3.5418482,-6.5867887,7.614841,-13.889495,7.0577297,-6.1587667,8.77184,3.0633376,6.2639875,-4.2368965,10.0500965,-168.55159,70.882164,-38.19069,36.054382,-35.590073,15.846147,-5.295303,14.5027,-16.173443,10.222236,-1.540678,9.273793,-5.6436663,10.982383,-1.43897,11.121341,-5.224122,7.8303266,-8.9871435,6.737169,-15.050243,8.355061,-0.036792126,8.694944,1.6219695,10.301703,0.7203554,12.237305,-0.14282615,5.362732,-0.12047841,2.6623423,-0.045972813,2.1860797,-0.07992543,1.6512878,0.14036122,1.5233555,0.05767985,1.5720657,-0.023552205,1.2769483,-0.14015047,1.3605226,-0.047242705,1.4487101,-0.05589902,1.942287,0.06377686,1.6391251,-0.0131816985,2.2267172,-0.61424077,4.815028,0.07975781,1.7769154,0.08922085,1.2704563,0.078590974,1.0410012,0.05108702,0.7122111,0.0045691463,0.7855989,0.063943416,0.67047316,0.034494095,0.6481514,-0.040967833,0.6870473,0.013740567,0.8110792,0.060684945,0.9372726,0.041343845,0.91067195,0.07854776,1.0564914,3303.514813557603,479.4728737868106,1764.9801998600374,202.57209171990058,5333.598726114649,479.56559804140494,0.299742486066879,0.08912710886921181,0.053600676,0.049569,1-60997-B-20.wav,crying_baby,1
-86.46109,45.69501,-6.5810614,30.319538,-37.648273,14.047893,-1.7803242,9.92624,-13.319068,6.4004855,-20.907269,5.9393044,2.0953887,7.977154,0.9977351,6.5003376,-6.501056,10.06211,2.8306196,9.940377,9.97154,14.087149,15.807613,12.825581,7.9883785,11.477048,-195.21516,80.37586,20.10723,19.920067,-21.023796,17.682308,4.0242834,12.262385,-4.439934,10.276608,-12.239572,10.435308,1.173193,6.3159947,6.960465,5.9132442,-2.385709,7.6968627,-1.281059,8.804115,-4.3684597,9.681315,3.3787427,9.12569,1.0080457,9.350911,-91.97527,72.61394,-19.338459,26.161722,-32.86626,18.623985,11.86906,11.216975,-13.253703,6.402338,-17.853287,12.106411,-1.7451282,6.134289,13.054866,10.568987,-5.593648,8.529658,-3.8415167,8.69051,-2.9142528,6.4731827,7.9352093,9.317534,1.0021594,4.8099117,-0.37702224,12.048607,-0.41140378,4.1490993,-0.104891114,3.286219,0.08957518,1.8226905,0.043016165,1.3560026,0.15440954,1.5919151,0.028492248,1.1677066,0.0010112927,1.4324536,0.07996428,1.6374098,0.042547304,1.7478713,0.06875087,2.090971,0.0146941375,2.0018175,-0.04467115,1.8855747,-0.38068113,5.081944,0.043338217,2.1315134,0.12800205,1.5923026,-0.017416395,0.99459505,0.0042774556,0.7005436,-0.010125174,0.77474,-0.016619788,0.8262773,-0.08609412,0.8260993,-0.0439235,1.0525905,0.049168814,0.954848,0.086610064,1.2774329,-0.0055917143,1.4932225,0.08180355,1.4718356,2649.8830454942768,591.6607253726945,1647.928867958452,251.78713668651102,4367.535828025478,1039.484390349775,0.2567488554936306,0.08892771935040919,0.13941948,0.123404406,2-107351-A-20.wav,crying_baby,2
-63.90662,34.961346,-28.669626,27.725372,-42.083565,9.753661,9.18435,18.84933,0.38616577,10.650296,-9.895815,12.309611,-6.9538727,10.067713,12.507091,6.00125,-2.645104,6.6174045,-1.4504871,7.532281,6.0587473,8.061387,7.3857584,7.056456,-5.7304697,9.9867935,-113.54524,75.67435,-6.1762,29.228697,-41.53442,14.826787,5.1356015,15.887314,-2.418982,7.573633,-13.279438,9.320516,2.444082,8.3665695,10.176015,8.073597,-8.07495,10.489011,-1.2868184,5.486266,2.710495,7.6890492,11.613659,12.587478,4.461083,13.045633,-176.14583,89.0249,-7.026007,37.069157,-24.21867,20.26814,1.7263268,7.582658,-6.164022,5.3168893,-5.6955953,13.122089,2.5799894,7.6953144,9.102778,9.498868,-9.634096,7.604443,-5.9693265,8.608066,4.343201,5.554737,12.834963,12.300442,2.922585,9.102088,-1.4885968,11.483923,-0.21517429,5.0060077,0.30412915,2.8931317,0.15720676,2.1713011,0.022994095,1.344161,0.1699687,1.6804135,-0.019707995,1.559063,0.011137483,1.5667114,0.060212057,1.6227359,-0.06007922,1.2909052,0.019606676,1.4329325,-0.13453983,1.9780806,-0.15593053,1.6569471,-0.083832175,5.3932633,0.14027056,2.540957,-0.0008552317,1.5130327,-0.004223985,1.0087708,0.04780547,0.7915413,-0.014152147,1.0214182,0.04660075,0.9679361,0.0005838689,0.77485394,0.014802191,1.0335091,-0.00678609,0.75172424,-0.06625914,1.0147989,-0.036337957,1.2535766,-0.038283307,1.1750767,2766.5586863172553,618.5672967996404,1600.1576672926935,268.00569068609514,4374.004777070064,1105.3886021488638,0.26933842555732485,0.08403126175576107,0.18993844,0.16162314,2-107351-B-20.wav,crying_baby,2
-197.17459,70.01567,25.112833,26.479086,-33.16362,20.482645,-1.9415563,11.012897,-3.3754675,7.727139,2.7975614,9.522949,12.180808,7.338145,-0.8744145,7.2946854,0.20265418,5.403251,-2.763281,6.673803,4.8802624,6.713998,0.64365995,4.821317,1.3633314,7.1381564,-122.59274,20.743496,17.046335,27.941385,-36.372585,8.045043,-24.30413,9.836934,-10.453429,6.7928305,1.3818017,10.8656845,-2.8952715,7.512922,-4.2275934,6.298593,-0.049885895,10.561971,-11.63054,5.6329393,-4.994093,5.257424,-8.56922,6.5590014,-2.5639486,6.304128,-300.11713,106.97242,21.380693,15.5165,-4.436046,13.08553,-13.773822,22.867088,-0.98852754,6.373532,4.637278,8.21843,1.9161038,6.882797,4.506641,5.398523,1.5167719,6.2326,-2.7159715,5.3875465,-0.22437271,3.3984606,1.192292,3.242794,1.492393,3.5969791,-0.7898479,9.29187,-0.2173925,4.1092844,0.09686809,2.4120016,-0.019421754,2.1818905,0.01730628,1.2215581,0.03333688,1.8218471,-0.0044886763,1.3221272,-0.031839285,1.1851531,-0.0155673055,1.3367714,0.01279752,0.9122987,-0.074156776,0.9602259,-0.047299147,0.73311573,-0.05732399,1.1829726,-0.41657665,6.9717484,0.038309406,1.8100836,0.11641948,1.7233473,0.03672525,1.2274588,0.035584554,0.76320463,-0.045836788,0.8655345,-0.03941111,0.6684619,-0.00013256073,0.70675415,0.010759791,0.65031946,0.05754679,0.62370837,0.016132334,0.62283665,0.027175011,0.49979183,0.011976639,0.64873725,2113.863812641827,841.6021844635425,1761.1823581622425,574.9651250721108,4104.498407643312,1720.716569553603,0.14392167595541402,0.0910368840624196,0.044442482,0.044437993,2-151079-A-20.wav,crying_baby,2
-164.90524,40.092228,-10.238079,17.995247,-24.558628,14.8673315,3.612762,13.798618,-25.998922,9.4910145,1.0379689,9.048206,-18.255228,8.727898,9.680965,8.084881,-13.562226,8.001626,1.2542622,6.2740035,18.95608,13.13892,35.58145,11.575262,22.929361,10.18306,-244.34518,86.43157,15.671638,24.317945,-12.495199,20.894045,4.378943,12.874272,-13.993647,18.597006,2.5992544,6.764714,-10.904699,12.053724,13.680632,9.805176,-7.053796,14.232364,-4.955791,10.146142,-4.25909,8.062105,3.1981878,7.657992,10.845058,14.761895,-369.6337,0.01613568,0.0031613733,0.02279699,0.0031540436,0.022744134,0.0031418826,0.02265644,0.003124845,0.022533573,0.0031030206,0.022376196,0.0030763804,0.022184094,0.0030450278,0.021958008,0.003021868,0.021697406,0.0029682615,0.021404436,0.0029229668,0.021077814,0.0028731946,0.0207189,0.0028189635,0.020327833,-0.49924338,6.0198045,-0.39519903,3.1334794,0.018357065,2.0928683,0.15691458,1.7036971,0.050764207,1.4744612,0.08902762,1.3616117,-0.009894037,1.123396,-0.1746698,0.9558791,-0.04441774,1.3476181,-0.020771744,1.0750204,0.045499578,1.4095126,0.035718672,1.5104454,0.06807829,1.5871463,-0.39737758,2.0896318,0.027034499,0.9710798,0.068035446,0.7691326,0.09488632,1.1067847,0.04381991,0.7277965,-0.006983127,0.6434018,-0.012298904,0.57526195,-0.0384321,0.53668875,0.045957338,0.46859393,0.02165931,0.4409704,0.007460114,0.56480515,-0.052377287,0.45495555,-0.028319353,0.54612595,1472.0877913803454,1088.4407302208956,1227.0749471117044,871.1940301916037,2906.8471337579617,2185.7312609794185,0.11140276671974522,0.1141005548260133,0.047219746,0.06753719,2-50665-A-20.wav,crying_baby,2
-146.15976,46.21714,23.646585,15.461001,-22.238108,14.393086,0.40053228,11.643588,-15.432617,7.5735383,-9.743271,7.315218,-10.077148,6.6894617,18.821026,5.8274336,9.137903,3.825406,-4.508755,7.2239113,-5.762269,6.350661,-10.724067,6.9372787,-12.380561,8.120527,-138.63504,20.980522,9.971562,12.5023365,-16.343685,8.641099,7.811855,11.963282,-20.08482,8.656112,-5.8844547,6.8358154,-19.017515,9.295832,20.211704,6.693776,2.987297,7.2887807,-3.4221585,6.8119664,-5.5826283,6.466898,-9.543619,4.9012785,-13.69424,7.2335987,-241.27812,66.03,25.332695,13.676902,6.1533847,7.1870317,16.352358,8.649353,-9.417016,13.276911,-5.8130383,8.535445,-8.275094,8.879498,9.3308935,7.4433274,-0.71961755,4.6625743,4.2710905,3.6117084,2.8881423,7.889778,1.266583,4.040497,-5.229061,6.056509,-1.0515567,5.6852574,-0.36168164,2.9255426,0.08931336,2.043908,-0.09571702,1.7933042,0.07715148,1.5813999,0.016303485,1.1899985,0.01359292,1.2689098,-0.080083765,1.1959172,-0.059661247,0.923328,0.05146928,0.9820225,0.04615474,1.2939317,0.05796764,0.95602125,0.004897622,1.2514565,-0.01548498,2.3057952,0.10012986,1.4273804,-0.020230299,0.82102025,-0.016116524,0.76024646,0.049872324,0.84196055,0.017038934,0.6324991,0.027716266,0.68439865,-0.027974676,0.62866104,-0.0083275605,0.5456066,0.008444122,0.47238234,-0.0060155788,0.6764567,0.027931994,0.54022896,0.0076873787,0.6661686,1979.369314636078,383.4922547761825,1788.3946684518603,256.0125762859212,4106.488853503185,862.3867348521799,0.13329767117834396,0.06342372902727478,0.08070586,0.08011392,2-50666-A-20.wav,crying_baby,2
-144.85042,68.08057,7.514124,20.630829,-14.106134,14.756981,7.6705217,9.462125,2.498596,7.406277,-12.619086,16.027754,10.241136,7.8705897,5.034238,3.7546072,-0.60495454,3.5380628,-1.1325616,5.5060735,-2.4616678,5.3203497,7.8243814,6.0765333,6.716775,7.1747537,-143.73087,44.383125,19.72806,17.116926,-3.8230157,14.237793,-9.75867,8.233331,-5.840672,9.663982,-10.982198,9.219846,6.1536307,8.037655,4.5239644,7.566105,4.799757,6.765382,3.1658149,6.696657,2.8356943,8.051929,4.8317804,6.3972354,3.8345003,4.5765643,-137.23044,62.67389,18.943373,15.584972,0.8377724,11.196802,-19.864666,13.329928,-10.6446705,12.2480955,-7.0529165,11.52808,-3.6056972,9.227196,0.70456594,6.3413534,1.3498269,5.4179673,4.1285596,6.303776,-1.0825264,6.2123337,5.0254407,10.024676,-3.350897,8.178108,0.42392552,8.917187,0.08663518,2.9145002,-0.12862654,2.21621,-0.18337314,1.7231082,-0.033765614,1.5180831,-0.12768891,2.0553694,0.015631257,1.6475008,-0.046956737,1.068983,0.0220551,1.2016953,0.057923045,1.1365116,0.008583327,1.279904,-0.0645314,1.4777334,-0.01033742,1.1309637,0.32808346,4.787691,-0.038865287,1.584444,-0.011913536,0.9904796,-0.094231196,1.1637138,-0.028714772,0.91961557,-0.033125173,1.0411617,0.003583179,0.8435492,-0.041268375,0.7112495,-0.010865421,0.7304543,0.0384833,0.7110894,-0.032282263,0.77023613,-0.00045854118,0.8872363,0.0032279203,0.6835863,3090.658757344782,731.2298866240493,2206.7164735103697,259.44026758849435,5816.1823248407645,1040.6693509217705,0.2887888136942675,0.13116111415500514,0.063538566,0.06959444,2-66637-A-20.wav,crying_baby,2
-146.56152,49.404385,33.896877,17.608177,-16.761925,15.232068,-7.2154913,10.260703,7.628472,4.637088,0.3597581,6.056284,1.9685198,4.513824,3.1267917,5.2081237,-2.101472,4.099471,-1.2106917,6.930072,-3.1304858,5.1012783,0.028873967,6.9187655,5.7900476,10.758433,-177.56679,35.365726,27.005829,11.116274,-0.6162231,9.586853,-4.537918,9.867112,0.2625958,9.676711,-1.0398132,7.5777693,0.5099203,3.8432572,4.227493,4.6738696,-3.2163224,3.9710746,0.4575636,4.0956845,0.17957672,4.0448046,2.4252539,5.903256,3.2229598,7.7278404,-125.38107,51.81493,11.711061,15.120954,-5.432635,18.003195,-15.012396,7.5547595,-8.365407,11.061862,-5.0253654,7.228448,0.73398674,5.2345586,5.7138505,4.6519423,4.0737405,5.400001,1.2090116,3.788773,-1.6120943,8.676302,-0.9228828,7.693709,2.0016053,5.824672,-0.16413645,7.7208085,-0.062426355,2.805165,0.113828644,2.1688898,-0.054436866,1.5855222,0.012538652,1.7335683,0.043981027,1.3034906,-0.01736126,0.7495749,-0.0058831507,0.961922,0.014764169,0.94307655,0.0056436984,1.0442623,-0.014191749,1.0271521,-0.032296397,1.3773754,0.0009056656,1.795653,-0.084316984,3.7883112,0.08422367,1.6256149,-0.014201781,1.3366665,0.010868572,0.96474725,0.009044556,0.9067045,0.0066758706,0.7234508,0.0050079655,0.51844364,-0.000771226,0.6757893,-0.0052837585,0.5746646,0.034100205,0.60401773,0.01219539,0.6957579,0.012026804,0.8373406,-0.0038430432,1.087286,2762.0745473481284,724.0066623325871,2148.1725052979355,274.87168132361666,5422.96974522293,1145.4146648523636,0.23771521695859874,0.11871885260840201,0.04530084,0.057264484,2-66637-B-20.wav,crying_baby,2
