file_path,label
data/processed/audio/Cat/animal_sounds_caoofficial_cat_94.wav,Cat
data/processed/audio/Dog/animal_sounds_caoofficial_dog_166.wav,Dog
data/processed/audio/Dog/animal_sounds_ggquang_Dog_18.wav,Dog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_137.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (66).wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (67).wav,Bird
data/processed/audio/Dog/animal_sounds_caoofficial_dog_30.wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_109.wav,Cat
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (17).wav,Bird
data/processed/audio/Cow/animal_sounds_ggquang_archivo (5).wav,Cow
data/processed/audio/Donkey/animal_sounds_caoofficial_esek_22.wav,Donkey
data/processed/audio/Cat/animal_sounds_caoofficial_cat_189.wav,Cat
data/processed/audio/Cow/animal_sounds_caoofficial_inek_60.wav,Cow
data/processed/audio/Dog/animal_sounds_ggquang_1-110389-A.wav,Dog
data/processed/audio/Frog/animal_sounds_ggquang_Frog_5.wav,Frog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_136.wav,Dog
data/processed/audio/Frog/animal_sounds_ggquang_kurbaga_35.wav,Frog
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_9.wav,Lion
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_13.wav,Lion
data/processed/audio/Dog/animal_sounds_ggquang_dog_15 (3).wav,Dog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_24.wav,Dog
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_33.wav,Lion
data/processed/audio/Dog/animal_sounds_caoofficial_dog_23.wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_inek_41.wav,Cow
data/processed/audio/Frog/animal_sounds_ggquang_Frog_13.wav,Frog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_165.wav,Cat
data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_8.wav,Chicken
data/processed/audio/Cat/animal_sounds_caoofficial_cat_65.wav,Cat
data/processed/audio/Cat/animal_sounds_caoofficial_cat_132.wav,Cat
data/processed/audio/Dog/animal_sounds_ggquang_Dog_27.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_100.wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (11).wav,Bird
data/processed/audio/Cow/animal_sounds_caoofficial_inek_56.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_2.wav,Cat
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_15.wav,Lion
data/processed/audio/Dog/animal_sounds_caoofficial_dog_190.wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_4-213915-C.wav,Cow
data/processed/audio/Frog/animal_sounds_ggquang_5-156026-C.wav,Frog
data/processed/audio/Dog/animal_sounds_ggquang_dog_36 (3).wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_112.wav,Cat
data/processed/audio/Cow/animal_sounds_caoofficial_inek_17.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (30).wav,Bird
data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_4.wav,Monkey
data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_9.wav,Chicken
data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_7.wav,Chicken
data/processed/audio/Dog/animal_sounds_ggquang_4-191687-A.wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_3-152039-B.wav,Cow
data/processed/audio/Dog/animal_sounds_caoofficial_dog_48.wav,Dog
data/processed/audio/Frog/animal_sounds_ggquang_Frog_4.wav,Frog
data/processed/audio/Cow/animal_sounds_ggquang_Cow_36.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_58.wav,Cat
data/processed/audio/Frog/animal_sounds_ggquang_Frog_26.wav,Frog
data/processed/audio/Cow/animal_sounds_caoofficial_inek_67.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_15.wav,Cat
data/processed/audio/Cat/animal_sounds_caoofficial_cat_181.wav,Cat
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (29).wav,Bird
data/processed/audio/Cat/animal_sounds_caoofficial_cat_41.wav,Cat
data/processed/audio/Dog/animal_sounds_caoofficial_dog_64.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (49).wav,Bird
data/processed/audio/Cat/animal_sounds_caoofficial_cat_25.wav,Cat
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_14.wav,Bird
data/processed/audio/Frog/animal_sounds_ggquang_kurbaga_23.wav,Frog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (56).wav,Bird
data/processed/audio/Cow/animal_sounds_ggquang_Cow_24.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_110.wav,Cat
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_27.wav,Bird
data/processed/audio/Cow/animal_sounds_ggquang_inek_32.wav,Cow
data/processed/audio/Cow/animal_sounds_caoofficial_inek_54.wav,Cow
data/processed/audio/Dog/animal_sounds_ggquang_Dog_12.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (71).wav,Bird
data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_19.wav,Chicken
data/processed/audio/Dog/animal_sounds_caoofficial_dog_147.wav,Dog
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_17.wav,Lion
data/processed/audio/Dog/animal_sounds_caoofficial_dog_84.wav,Dog
data/processed/audio/Cow/animal_sounds_caoofficial_inek_11.wav,Cow
data/processed/audio/Dog/animal_sounds_caoofficial_dog_151.wav,Dog
data/processed/audio/Dog/animal_sounds_ggquang_dog_9 (2).wav,Dog
data/processed/audio/Dog/animal_sounds_ggquang_5-203128-B.wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_Cow_8.wav,Cow
data/processed/audio/Donkey/animal_sounds_caoofficial_esek_25.wav,Donkey
data/processed/audio/Frog/animal_sounds_ggquang_kurbaga_30.wav,Frog
data/processed/audio/Cow/animal_sounds_ggquang_archivo (1).wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_31.wav,Cat
data/processed/audio/Frog/animal_sounds_ggquang_Frog_42.wav,Frog
data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_15.wav,Frog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_23.wav,Cat
data/processed/audio/Dog/animal_sounds_caoofficial_dog_145.wav,Dog
data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_15.wav,Monkey
data/processed/audio/Cow/animal_sounds_ggquang_Cow_3.wav,Cow
data/processed/audio/Dog/animal_sounds_ggquang_5-203128-A.wav,Dog
data/processed/audio/Frog/animal_sounds_ggquang_4-99644-D.wav,Frog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_107.wav,Dog
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_28.wav,Lion
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (60).wav,Bird
data/processed/audio/Cow/animal_sounds_caoofficial_inek_12.wav,Cow
data/processed/audio/Dog/animal_sounds_caoofficial_dog_65.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (9).wav,Bird
data/processed/audio/Dog/animal_sounds_ggquang_dog_37 (2).wav,Dog
data/processed/audio/Cow/animal_sounds_caoofficial_inek_41.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_55.wav,Cat
data/processed/audio/Frog/animal_sounds_ggquang_Frog_39.wav,Frog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_171.wav,Cat
data/processed/audio/Dog/animal_sounds_caoofficial_dog_45.wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_Cow_9.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_62.wav,Cat
data/processed/audio/Frog/animal_sounds_ggquang_Frog_49.wav,Frog
data/processed/audio/Cow/animal_sounds_ggquang_Cow_49.wav,Cow
data/processed/audio/Dog/animal_sounds_ggquang_dog_27 (2).wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_Cow_28.wav,Cow
data/processed/audio/Cow/animal_sounds_caoofficial_inek_57.wav,Cow
data/processed/audio/Cow/animal_sounds_ggquang_5-194899-B.wav,Cow
data/processed/audio/Dog/animal_sounds_caoofficial_dog_69.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_83.wav,Bird
data/processed/audio/Dog/animal_sounds_caoofficial_dog_168.wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_2-103423-A.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_18.wav,Bird
data/processed/audio/Cat/animal_sounds_caoofficial_cat_72.wav,Cat
data/processed/audio/Cow/animal_sounds_caoofficial_inek_35.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_134.wav,Cat
data/processed/audio/Dog/animal_sounds_caoofficial_dog_52.wav,Dog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_156.wav,Dog
data/processed/audio/Frog/animal_sounds_ggquang_Frog_24.wav,Frog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_102.wav,Cat
data/processed/audio/Dog/animal_sounds_caoofficial_dog_55.wav,Dog
data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_5.wav,Frog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_154.wav,Cat
data/processed/audio/Frog/animal_sounds_ggquang_Frog_48.wav,Frog
data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_12.wav,Monkey
data/processed/audio/Cow/animal_sounds_ggquang_Cow_17.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_44.wav,Cat
data/processed/audio/Dog/animal_sounds_caoofficial_dog_192.wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_Cow_7.wav,Cow
data/processed/audio/Cow/animal_sounds_ggquang_3-160993-A.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_84.wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_42.wav,Bird
data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_7.wav,Monkey
data/processed/audio/Dog/animal_sounds_caoofficial_dog_50.wav,Dog
data/processed/audio/Dog/animal_sounds_ggquang_Dog_4.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (79).wav,Bird
data/processed/audio/Dog/animal_sounds_ggquang_dog_28 (2).wav,Dog
data/processed/audio/Dog/animal_sounds_ggquang_Dog_1.wav,Dog
data/processed/audio/Dog/animal_sounds_ggquang_1-85362-A.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (32).wav,Bird
data/processed/audio/Dog/animal_sounds_caoofficial_dog_105.wav,Dog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_10.wav,Dog
data/processed/audio/Cow/animal_sounds_caoofficial_inek_47.wav,Cow
data/processed/audio/Donkey/animal_sounds_caoofficial_esek_21.wav,Donkey
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_68.wav,Bird
data/processed/audio/Cat/animal_sounds_caoofficial_cat_142.wav,Cat
data/processed/audio/Cat/animal_sounds_caoofficial_cat_196.wav,Cat
data/processed/audio/Donkey/animal_sounds_caoofficial_esek_2.wav,Donkey
data/processed/audio/Cow/animal_sounds_ggquang_3-124376-B.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_4.wav,Cat
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (94).wav,Bird
data/processed/audio/Cow/animal_sounds_ggquang_4-181955-B.wav,Cow
data/processed/audio/Dog/animal_sounds_caoofficial_dog_20.wav,Dog
data/processed/audio/Dog/animal_sounds_ggquang_dog_14 (3).wav,Dog
data/processed/audio/Frog/animal_sounds_ggquang_kurbaga_34.wav,Frog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_32.wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_inek_43.wav,Cow
data/processed/audio/Frog/animal_sounds_ggquang_kurbaga_13.wav,Frog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_191.wav,Cat
data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_23.wav,Frog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_89.wav,Cat
data/processed/audio/Cat/animal_sounds_caoofficial_cat_130.wav,Cat
data/processed/audio/Dog/animal_sounds_ggquang_dog_17 (2).wav,Dog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_56.wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_194.wav,Cat
data/processed/audio/Dog/animal_sounds_ggquang_3-144028-A.wav,Dog
data/processed/audio/Donkey/animal_sounds_caoofficial_esek_9.wav,Donkey
data/processed/audio/Cat/animal_sounds_caoofficial_cat_143.wav,Cat
data/processed/audio/Dog/animal_sounds_ggquang_1-32318-A.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (70).wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (91).wav,Bird
data/processed/audio/Cow/animal_sounds_ggquang_Cow_47.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (36).wav,Bird
data/processed/audio/Dog/animal_sounds_ggquang_dog_24 (2).wav,Dog
data/processed/audio/Cow/animal_sounds_caoofficial_inek_26.wav,Cow
data/processed/audio/Cow/animal_sounds_caoofficial_inek_23.wav,Cow
data/processed/audio/Frog/animal_sounds_ggquang_2-52085-A.wav,Frog
data/processed/audio/Frog/animal_sounds_ggquang_Frog_37.wav,Frog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_25.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (76).wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (82).wav,Bird
data/processed/audio/Cow/animal_sounds_ggquang_Cow_40.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (80).wav,Bird
data/processed/audio/Cow/animal_sounds_caoofficial_inek_34.wav,Cow
data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_16.wav,Monkey
data/processed/audio/Cow/animal_sounds_caoofficial_inek_15.wav,Cow
data/processed/audio/Dog/animal_sounds_ggquang_dog_10 (2).wav,Dog
data/processed/audio/Dog/animal_sounds_ggquang_dog_8 (2).wav,Dog
data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_13.wav,Chicken
data/processed/audio/Frog/animal_sounds_ggquang_Frog_21.wav,Frog
data/processed/audio/Dog/animal_sounds_ggquang_dog_12 (3).wav,Dog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_173.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_12.wav,Bird
data/processed/audio/Cow/animal_sounds_ggquang_Cow_39.wav,Cow
data/processed/audio/Dog/animal_sounds_ggquang_Dog_26.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (62).wav,Bird
data/processed/audio/Cat/animal_sounds_caoofficial_cat_172.wav,Cat
data/processed/audio/Dog/animal_sounds_caoofficial_dog_186.wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_133.wav,Cat
data/processed/audio/Cat/animal_sounds_caoofficial_cat_12.wav,Cat
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_5.wav,Bird
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_32.wav,Lion
data/processed/audio/Cat/animal_sounds_caoofficial_cat_75.wav,Cat
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_25.wav,Bird
data/processed/audio/Dog/animal_sounds_ggquang_Dog_14.wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_144.wav,Cat
data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_3.wav,Monkey
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (14).wav,Bird
data/processed/audio/Cow/animal_sounds_caoofficial_inek_27.wav,Cow
data/processed/audio/Dog/animal_sounds_ggquang_Dog_43.wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_9.wav,Cat
data/processed/audio/Dog/animal_sounds_caoofficial_dog_150.wav,Dog
data/processed/audio/Donkey/animal_sounds_caoofficial_esek_16.wav,Donkey
data/processed/audio/Cow/animal_sounds_ggquang_Cow_16.wav,Cow
data/processed/audio/Cow/animal_sounds_caoofficial_inek_37.wav,Cow
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_19.wav,Lion
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_49.wav,Bird
data/processed/audio/Cow/animal_sounds_caoofficial_inek_74.wav,Cow
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_30.wav,Lion
data/processed/audio/Cow/animal_sounds_ggquang_5-194899-C.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_79.wav,Bird
data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_5.wav,Monkey
data/processed/audio/Dog/animal_sounds_caoofficial_dog_41.wav,Dog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_109.wav,Dog
data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_40.wav,Sheep
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (12).wav,Bird
data/processed/audio/Cow/animal_sounds_ggquang_inek_17.wav,Cow
data/processed/audio/Dog/animal_sounds_ggquang_Dog_30.wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_60.wav,Cat
data/processed/audio/Cat/animal_sounds_caoofficial_cat_35.wav,Cat
data/processed/audio/Frog/animal_sounds_ggquang_5-156026-B.wav,Frog
data/processed/audio/Dog/animal_sounds_ggquang_Dog_25.wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_151.wav,Cat
data/processed/audio/Dog/animal_sounds_ggquang_Dog_41.wav,Dog
data/processed/audio/Frog/animal_sounds_ggquang_Frog_35.wav,Frog
data/processed/audio/Dog/animal_sounds_ggquang_3-180256-A.wav,Dog
data/processed/audio/Frog/animal_sounds_ggquang_Frog_33.wav,Frog
data/processed/audio/Dog/animal_sounds_ggquang_dog_25 (2).wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_3-152039-A.wav,Cow
data/processed/audio/Dog/animal_sounds_ggquang_dog_19 (2).wav,Dog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_182.wav,Dog
data/processed/audio/Donkey/animal_sounds_caoofficial_esek_19.wav,Donkey
data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_11.wav,Monkey
data/processed/audio/Cow/animal_sounds_caoofficial_inek_19.wav,Cow
data/processed/audio/Cow/animal_sounds_ggquang_4-181955-A.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_122.wav,Cat
data/processed/audio/Cat/animal_sounds_caoofficial_cat_124.wav,Cat
data/processed/audio/Frog/animal_sounds_ggquang_Frog_17.wav,Frog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_11.wav,Cat
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (78).wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_52.wav,Bird
data/processed/audio/Frog/animal_sounds_ggquang_2-32515-C.wav,Frog
data/processed/audio/Frog/animal_sounds_ggquang_Frog_14.wav,Frog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_114.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_39.wav,Bird
data/processed/audio/Dog/animal_sounds_ggquang_4-199261-A.wav,Dog
data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_17.wav,Chicken
data/processed/audio/Dog/animal_sounds_caoofficial_dog_197.wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_1-58277-A.wav,Cow
data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_14.wav,Sheep
data/processed/audio/Cow/animal_sounds_caoofficial_inek_9.wav,Cow
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_29.wav,Lion
data/processed/audio/Cat/animal_sounds_caoofficial_cat_51.wav,Cat
data/processed/audio/Cat/animal_sounds_caoofficial_cat_87.wav,Cat
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_1.wav,Bird
data/processed/audio/Cat/animal_sounds_caoofficial_cat_63.wav,Cat
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_5.wav,Lion
data/processed/audio/Cow/animal_sounds_caoofficial_inek_50.wav,Cow
data/processed/audio/Dog/animal_sounds_ggquang_4-182395-A.wav,Dog
data/processed/audio/Frog/animal_sounds_ggquang_Frog_11.wav,Frog
data/processed/audio/Dog/animal_sounds_ggquang_dog_31 (2).wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_74.wav,Bird
data/processed/audio/Cow/animal_sounds_caoofficial_inek_28.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_31.wav,Bird
data/processed/audio/Dog/animal_sounds_caoofficial_dog_165.wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_4-174860-B.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (88).wav,Bird
data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_8.wav,Monkey
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_82.wav,Bird
data/processed/audio/Dog/animal_sounds_caoofficial_dog_183.wav,Dog
data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_22.wav,Chicken
data/processed/audio/Cat/animal_sounds_caoofficial_cat_145.wav,Cat
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (69).wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_37.wav,Bird
data/processed/audio/Cat/animal_sounds_caoofficial_cat_19.wav,Cat
data/processed/audio/Dog/animal_sounds_caoofficial_dog_193.wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_32.wav,Cat
data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_2.wav,Sheep
data/processed/audio/Dog/animal_sounds_ggquang_5-9032-A.wav,Dog
data/processed/audio/Cow/animal_sounds_caoofficial_inek_72.wav,Cow
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_43.wav,Lion
data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_10.wav,Frog
data/processed/audio/Cow/animal_sounds_caoofficial_inek_69.wav,Cow
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_3.wav,Lion
data/processed/audio/Cat/animal_sounds_caoofficial_cat_43.wav,Cat
data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_29.wav,Chicken
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_67.wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (31).wav,Bird
data/processed/audio/Cow/animal_sounds_ggquang_2-103427-A.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_93.wav,Bird
data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_3.wav,Sheep
data/processed/audio/Dog/animal_sounds_ggquang_4-184575-A.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_71.wav,Bird
data/processed/audio/Dog/animal_sounds_ggquang_1-97392-A.wav,Dog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_129.wav,Dog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_75.wav,Bird
data/processed/audio/Cow/animal_sounds_ggquang_2-104877-A.wav,Cow
data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_11.wav,Frog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_46.wav,Dog
data/processed/audio/Cow/animal_sounds_caoofficial_inek_65.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (72).wav,Bird
data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_5.wav,Sheep
data/processed/audio/Cow/animal_sounds_ggquang_Cow_43.wav,Cow
data/processed/audio/Dog/animal_sounds_caoofficial_dog_133.wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_13.wav,Cat
data/processed/audio/Cat/animal_sounds_caoofficial_cat_111.wav,Cat
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_65.wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_38.wav,Bird
data/processed/audio/Dog/animal_sounds_ggquang_3-180977-A.wav,Dog
data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_7.wav,Sheep
data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_31.wav,Frog
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_86.wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (43).wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_16.wav,Bird
data/processed/audio/Dog/animal_sounds_ggquang_dog_33 (2).wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_Cow_26.wav,Cow
data/processed/audio/Dog/animal_sounds_ggquang_4-194754-A.wav,Dog
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_16.wav,Lion
data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_24.wav,Monkey
data/processed/audio/Cow/animal_sounds_caoofficial_inek_58.wav,Cow
data/processed/audio/Cow/animal_sounds_caoofficial_inek_44.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (28).wav,Bird
data/processed/audio/Dog/animal_sounds_caoofficial_dog_184.wav,Dog
data/processed/audio/Dog/animal_sounds_ggquang_dog_42 (2).wav,Dog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_97.wav,Dog
data/processed/audio/Frog/animal_sounds_ggquang_3-70962-C.wav,Frog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_69.wav,Cat
data/processed/audio/Dog/animal_sounds_ggquang_Dog_3.wav,Dog
data/processed/audio/Frog/animal_sounds_ggquang_Frog_29.wav,Frog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_84.wav,Cat
data/processed/audio/Cow/animal_sounds_caoofficial_inek_31.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_157.wav,Cat
data/processed/audio/Dog/animal_sounds_ggquang_dog_3 (2).wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_128.wav,Cat
data/processed/audio/Cow/animal_sounds_caoofficial_inek_22.wav,Cow
data/processed/audio/Cat/animal_sounds_caoofficial_cat_95.wav,Cat
data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_31.wav,Sheep
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_78.wav,Bird
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (22).wav,Bird
data/processed/audio/Frog/animal_sounds_ggquang_Frog_27.wav,Frog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_5.wav,Dog
data/processed/audio/Dog/animal_sounds_ggquang_dog_19 (3).wav,Dog
data/processed/audio/Cow/animal_sounds_ggquang_Cow_50.wav,Cow
data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (61).wav,Bird
data/processed/audio/Cat/animal_sounds_caoofficial_cat_164.wav,Cat
data/processed/audio/Lion/animal_sounds_caoofficial_aslan_39.wav,Lion
data/processed/audio/Cat/animal_sounds_caoofficial_cat_17.wav,Cat
data/processed/audio/Dog/animal_sounds_ggquang_dog_30 (3).wav,Dog
data/processed/audio/Dog/animal_sounds_caoofficial_dog_167.wav,Dog
data/processed/audio/Cat/animal_sounds_caoofficial_cat_70.wav,Cat
data/processed/audio/Dog/animal_sounds_ggquang_Dog_6.wav,Dog
data/processed/audio/Dog/animal_sounds_ggquang_Dog_20.wav,Dog
